krx_isu_cd,company_name,stock_code,market,is_financial_distress,pattern,category,dart_candidate_names
00858,대성전기,008580,코스닥,True,A,,
00864,우성건설,008640,유가증권,True,A,,
00867,굿모닝신한증권,008670,유가증권,False,B,0_non_distress,신한투자증권
00869,한양,008690,유가증권,True,A,,
00872,삼양엔텍,008720,유가증권,True,C,,
00875,범양식품,008750,유가증권,True,A,,
00878,i 인프라,008780,코스닥,True,B,1_notation_diff,아이인프라
00880,행남사,008800,코스닥,True,C,,
00881,LG종금,008810,유가증권,True,A,,
00889,보람은행,008890,유가증권,True,A,,
00890,티이씨코,008900,유가증권,True,B,5_unresolved,티이씨앤코
00892,삼천전기,008920,코스닥,False,A,,
00898,동양현대종금,008980,유가증권,True,A,,
00899,중앙종금,008990,유가증권,True,A,,
00901,에듀언스,009010,코스닥,True,C,,
00903,대한종금,009030,유가증권,True,A,,
00905,대한알루미늄공업,009050,유가증권,True,A,,
00908,퍼시픽글라스,009080,유가증권,True,C,,
00922,그로웰전자,009220,코스닥,True,C,,
00928,다함이텍,009280,유가증권,True,C,,
00933,삼애인더스,009330,유가증권,True,A,,
00936,베네데스하이텍,009360,유가증권,True,C,,
00938,아세아페이퍼텍,009380,유가증권,True,C,,
00954,현대중공업,009540,코스닥,False,B,0_non_distress,HD한국조선해양
00965,현대차써비스,009650,유가증권,True,A,,
00969,케이엠에이치,009690,유가증권,True,C,,
00972,한국전기초자,009720,유가증권,True,C,,
00976,한국컴퓨터지주,009760,유가증권,True,B,5_unresolved,한국지주
00979,휴닉스,009790,유가증권,True,C,,
00984,갑을,009840,유가증권,True,A,,
00989,맥슨텔레콤,009890,유가증권,True,C,,
00994,대아리드선,009940,유가증권,True,C,,
01004,한국내화,010040,코스닥,False,C,,
01005,우리종금,010050,유가증권,False,B,0_non_distress,우리종합금융
01009,해태유통,010090,유가증권,True,B,5_unresolved,이마트에브리데이
01011,고려화학,010110,유가증권,True,A,,
01015,한국코아,010150,유가증권,True,B,5_unresolved,포스코티엠씨
01020,극동제혁,010200,유가증권,True,C,,
01033,라미화장품,010330,유가증권,True,A,,
01042,한솔피엔에스,010420,유가증권,False,C,,
01046,화인자산관리,010460,유가증권,True,C,,
01051,일진,010510,유가증권,True,A,,
01052,현대하이스코,010520,유가증권,True,C,,
01060,웰바이오텍,010600,유가증권,True,C,,
01062,HD현대미포,010620,유가증권,True,B,1_notation_diff,에이치디현대미포
01067,나노트로닉스,010670,코스닥,True,C,,
01073,금강화섬,010730,유가증권,True,C,,
01081,정일이엔씨,010810,코스닥,True,A,,
01096,삼호개발,010960,코스닥,False,C,,
01102,코오롱유화,011020,유가증권,True,C,,
01105,케드콤,011050,유가증권,True,C,,
01116,두산건설,011160,유가증권,False,C,,
01118,동국방직,011180,유가증권,True,A,,
01126,한국종금,011260,유가증권,True,A,,
01129,갑을방적,011290,유가증권,True,A,,
01140,케이씨오에너지,011400,유가증권,True,B,5_unresolved,아진카인텍
01145,송원칼라,011450,유가증권,True,A,,
01147,기산,011470,유가증권,True,A,,
01151,청구,011510,유가증권,True,A,,
01165,LG정보통신,011650,유가증권,True,A,,
01172,현대페인트,011720,유가증권,True,C,,
01180,배명금속,011800,유가증권,True,C,,
01182,한국물산,011820,유가증권,True,A,,
01184,계몽사,011840,유가증권,True,A,,
01187,삼보지질,011870,코스닥,True,A,,
01188,현대종금,011880,유가증권,True,A,,
01189,제일곡산,011890,코스닥,True,A,,
01194,태영판지공업,011940,유가증권,True,A,,
01196,새한종금,011960,유가증권,True,A,,
01201,삼산,012010,코스닥,True,A,,
01209,성원건설,012090,유가증권,True,C,,
01221,삼미금속,012210,코넥스,False,C,,
01222,동국전자,012220,유가증권,True,A,,
01225,셰프라인,012250,유가증권,True,C,,
01226,이지닷컴,012260,유가증권,True,A,,
01227,동신,012270,유가증권,True,A,,
01235,한국체인공업,012350,코스닥,True,A,,
01240,허메스홀딩스,012400,유가증권,True,C,,
01241,글로스텍,012410,유가증권,True,C,,
01242,메리츠종금,012420,유가증권,True,B,3_merger_split_heuristic,메리츠종합금융
01246,우영,012460,코스닥,True,C,,
01247,영진테크,012470,유가증권,True,A,,
01254,일신,012540,코스닥,True,A,,
01258,톰보이,012580,유가증권,True,B,5_unresolved,신세계톰보이
01260,청호ICT,012600,유가증권,True,C,,
01265,쌍용건설,012650,코스닥,True,C,,
01267,환영철강공업,012670,유가증권,True,A,,
01271,한스종금,012710,유가증권,True,A,,
01272,건영,012720,유가증권,True,C,,
01276,동아정기,012760,유가증권,True,B,5_unresolved,하스코
01283,현대리바트,012830,유가증권,True,A,,
01291,한라시멘트,012910,유가증권,True,A,,
01299,LG석유화학,012990,유가증권,True,C,,
01307,태양이앤테크,013070,유가증권,True,A,,
01309,이트로닉스,013090,유가증권,True,A,,
01320,씨앤우방,013200,유가증권,True,B,5_unresolved,우방
01324,셀런,013240,유가증권,True,C,,
01325,대양상호신용금고,013250,유가증권,True,A,,
01331,아진산업,013310,코스닥,True,C,,
01332,삼경정밀,013320,코스닥,True,A,,
01334,AJS,013340,코스닥,True,B,5_unresolved,뉴아세아
01345,동성하이켐,013450,코스닥,False,C,,
01363,휴먼이노텍,013630,코스닥,True,A,,
01365,데코,013650,코스닥,False,C,,
01378,아큐텍,013780,코스닥,True,C,,
01382,피앤텍,013820,유가증권,True,A,,
01385,교하,013850,코스닥,True,A,,
01389,지누스,013890,유가증권,True,C,,
01390,두원중공업,013900,코스닥,True,A,,
01401,인터피온반도체,014010,유가증권,True,C,,
01404,GPS,014040,유가증권,True,A,,
01408,뉴맥스,014080,유가증권,True,A,,
01409,석천,014090,코스닥,True,A,,
01415,한외종금,014150,유가증권,True,A,,
01420,광림,014200,코스닥,True,C,,
01430,선진지주,014300,유가증권,True,C,,
01434,한국종합철관,014340,코스닥,True,A,,
01435,신일건업,014350,유가증권,True,C,,
01438,대동,014380,코스닥,True,A,,
01442,프로비타,014420,코스닥,True,C,,
01443,한길종금,014430,유가증권,True,A,,
01459,티엘씨레저,014590,유가증권,True,B,5_unresolved,지앤엘
01474,금호케미칼,014740,유가증권,True,A,,
01490,삼보컴퓨터,014900,유가증권,True,B,5_unresolved,에스컴
01505,비전하이테크,015050,코스닥,True,B,5_unresolved,엘트온
01506,미주실업,015060,코스닥,True,A,,
01511,중앙건설,015110,유가증권,True,C,,
01515,다산,015150,코스닥,True,A,,
01517,중앙바이오텍,015170,코스닥,True,C,,
01520,비앤비성원,015200,코스닥,True,B,5_unresolved,성원
01535,부산도시가스,015350,유가증권,False,C,,
01539,엘앤씨피,015390,코스닥,True,C,,
01554,에코바이브,015540,유가증권,True,C,,
01558,신한은행,015580,유가증권,True,A,,
01562,현대울산종금,015620,유가증권,True,A,,
01565,리젠트종금,015650,유가증권,True,A,,
01567,AP우주통신,015670,유가증권,True,C,,
01573,대우정밀공업,015730,유가증권,True,A,,
01588,태화쇼핑,015880,유가증권,True,A,,
01591,유산실업,015910,코스닥,True,A,,
01594,LG데이콤,015940,유가증권,True,B,1_notation_diff,엘지데이콤
01604,디에스피,016040,코스닥,True,B,1_notation_diff,디에스피이엔티
01614,웨스테이트,016140,코스닥,True,B,5_unresolved,두함지개발
01616,오라바이오틱스,016160,유가증권,True,C,,
01617,카카오M,016170,코스닥,False,B,0_non_distress,카카오엠
01639,나라종금,016390,유가증권,True,A,,
01642,NH농협증권,016420,유가증권,True,C,,
01645,한세실업,016450,코스닥,False,B,0_non_distress,한세예스24홀딩스
01651,현대DSF,016510,유가증권,True,C,,
01655,한별텔레콤,016550,유가증권,True,A,,
01656,서울저축은행,016560,유가증권,True,B,5_unresolved,서울상호저축은행
01657,태평양제약,016570,유가증권,True,B,5_unresolved,에스트라
01664,신화,016640,유가증권,True,A,,
01668,태흥피혁,016680,유가증권,True,A,,
01683,한미은행,016830,유가증권,True,B,5_unresolved,한국씨티은행
01689,대웅바이오,016890,코스닥,False,C,,
01697,씨크롭,016970,유가증권,True,C,,
01699,LG마이크론,016990,코스닥,False,C,,
01701,제너비오믹스,017010,코스닥,True,C,,
01705,스타맥스,017050,코스닥,True,C,,
01709,풍연,017090,코스닥,True,A,,
01712,바로크,017120,유가증권,True,A,,
01716,세븐코스프,017160,코스닥,True,C,,
01717,훈영,017170,유가증권,True,C,,
01721,코닉스,017210,코스닥,True,A,,
01730,에이치비이에너지,017300,유가증권,True,C,,
01732,태일정밀,017320,유가증권,True,A,,
01737,우신시스템,017370,코스닥,False,C,,
01762,라인건설,017620,코스닥,True,A,,
01768,데코앤이,017680,코스닥,True,B,5_unresolved,데코앤에프
01774,주화산업,017740,코스닥,True,A,,
01802,스타리스,018020,유가증권,True,A,,
01818,텔슨정보통신,018180,코스닥,True,C,,
01836,메디슨,018360,유가증권,True,A,,
01838,유진산업,018380,코스닥,True,A,,
01841,현대금속,018410,유가증권,True,C,,
01848,부산리스금융,018480,코스닥,True,A,,
01855,한국안전유리,018550,유가증권,True,A,,
01857,선진금속,018570,유가증권,True,A,,
01859,KNC,018590,유가증권,True,A,,
01872,동양기공,018720,코스닥,True,A,,
01889,모라리소스,018890,코스닥,True,B,5_unresolved,브이오산업
01912,경윤하이드로,019120,코스닥,True,B,1_notation_diff,경윤하이드로에너지
01926,엔케이바이오,019260,코스닥,True,B,5_unresolved,셀텍
01930,태림페이퍼,019300,유가증권,True,C,,
01943,넥서스투자,019430,코스닥,True,B,5_unresolved,위더스기술금융
01944,세아특수강,019440,유가증권,False,C,,
01956,한국파트너스,019560,코스닥,True,B,5_unresolved,한국투자파트너스
01959,에스유앤피,019590,코스닥,True,C,,
01964,희훈디앤지,019640,코스닥,True,C,,
01993,기라정보통신,019930,유가증권,True,C,,
02007,에버리소스,020070,코스닥,True,C,,
02049,아이씨켐,020490,코스닥,True,A,,
02056,아시아나항공,020560,코스닥,False,C,,
02086,리타워텍,020860,코스닥,True,A,,
02088,동마산업,020880,코스닥,True,A,,
02106,한림창투,021060,코스닥,True,B,5_unresolved,한림창업투자
02109,케미그라스,021090,코스닥,True,A,,
02117,고려석유화학,021170,유가증권,True,A,,
02124,웅진코웨이,021240,코스닥,False,B,0_non_distress,코웨이
02131,동화은행,021310,유가증권,True,A,,
02157,알루코,021570,코스닥,True,C,,
02160,대동은행,021600,유가증권,True,A,,
02161,동남은행,021610,유가증권,True,A,,
02174,세화기술투자,021740,코스닥,False,A,,
02187,중앙리스금융,021870,코스닥,True,A,,
02193,경남리스,021930,코스닥,False,A,,
02196,KB캐피탈,021960,유가증권,False,B,0_non_distress,케이비캐피탈
02206,삼성투신증권,022060,코스닥,False,A,,
02210,포스코DX,022100,코스닥,False,C,,
02222,에이콘,022220,코스닥,True,B,5_unresolved,티케이지애강
02251,동호전기,022510,코스닥,True,A,,
02252,코오롱아이넷,022520,유가증권,True,C,,
02261,한일,022610,코스닥,True,A,,
02277,금강정공,022770,코스닥,True,A,,
02278,옵셔널벤처스,022780,코스닥,True,A,,
02287,평화은행,022870,코스닥,True,A,,
02302,동양매직,023020,코스닥,False,C,,
02313,국민은행,023130,유가증권,True,A,,
02314,다다,023140,코스닥,True,A,,
02342,유진종합개발,023420,코스닥,False,C,,
02343,아이이,023430,코스닥,True,C,,
02346,CNH,023460,코스닥,True,B,5_unresolved,씨앤에이치
02367,알이엔,023670,코스닥,True,B,5_unresolved,알이네트웍스
02371,익산,023710,코스닥,True,A,,
02378,신한캐피탈,023780,코스닥,True,A,,
02381,인팩,023810,코스닥,False,C,,
02388,삼협산업,023880,코스닥,True,A,,
02389,한국아트라스비엑스,023890,코스닥,False,C,,
02408,카리스소프트,024080,코스닥,True,A,,
02409,디씨엠,024090,코스닥,False,C,,
02410,제일저축은행,024100,유가증권,True,C,,
02411,기업은행,024110,코스닥,False,C,,
02466,하림홀딩스,024660,코스닥,False,C,,
02472,한국콜마,024720,코스닥,False,B,0_non_distress,콜마홀딩스
02481,이화전기,024810,코스닥,True,B,1_notation_diff,이화전기공업
02487,유성티에스아이,024870,유가증권,True,C,,
02492,동신특강,024920,코스닥,True,A,,
02493,국정교과서,024930,코스닥,False,A,,
02496,영남종금,024960,유가증권,True,A,,
02508,외환리스,025080,코스닥,True,A,,
02509,대구리스금융,025090,코스닥,True,A,,
02515,삼주건설,025150,코스닥,True,A,,
02522,중앙금고,025220,코스닥,True,A,,
02527,부산방직,025270,코스닥,False,B,0_non_distress,부산방직공업
02534,그린기술투자,025340,코스닥,True,C,,
02545,한마음저축은,025450,코스닥,True,B,5_unresolved,한마음상호저축은행
02546,팬텀엔터그룹,025460,코스닥,True,B,1_notation_diff,팬텀엔터테인먼트그룹
02561,한국저축은행,025610,유가증권,True,C,,
02569,동방라이텍,025690,코스닥,True,C,,
02583,한국합섬,025830,유가증권,True,C,,
02584,레이디,025840,유가증권,True,A,,
02585,한화화인케미칼,025850,유가증권,True,C,,
02592,우경,025920,코스닥,True,C,,
02593,팬택,025930,유가증권,True,B,1_notation_diff,팬택자산관리
02597,알덱스,025970,코스닥,False,C,,
02618,현대정보기술,026180,코스닥,False,C,,
02622,에스티씨라이프,026220,코스닥,True,C,,
02623,IDH,026230,코스닥,True,B,1_notation_diff,아이디에이치
02624,동남리스,026240,코스닥,True,A,,
02625,삼우이엠씨,026250,코스닥,True,C,,
02626,위너지스,026260,코스닥,True,C,,
02654,제일창투,026540,코스닥,True,B,5_unresolved,제일창업투자
02687,코원에너지서비스,026870,유가증권,True,C,,
02692,영성제강,026920,코스닥,True,A,,
02693,한양철강공업,026930,코스닥,True,A,,
02694,부국철강,026940,코스닥,False,C,,
02695,한일제관,026950,코스닥,True,A,,
02696,동서,026960,코스닥,False,C,,
02697,대백저축은행,026970,코스닥,True,C,,
02735,텔슨전자,027350,코스닥,True,C,,
02739,한화갤러리아타임월드,027390,유가증권,False,C,,
02744,코리아이앤디,027440,코스닥,True,C,,
02746,한국주택은행,027460,유가증권,True,A,,
02756,케이디엠,027560,코스닥,True,A,,
02761,대륭,027610,코스닥,True,A,,
02770,대백쇼핑,027700,코스닥,True,C,,
02774,마니커,027740,코스닥,False,C,,
02784,한국고덴시,027840,유가증권,True,C,,
02789,스탠더드텔레,027890,코스닥,True,A,,
02804,미래SCI,028040,코스닥,True,C,,
02809,네오퍼플,028090,코스닥,True,C,,
02815,GS홈쇼핑,028150,코스닥,False,B,0_non_distress,지에스홈쇼핑
02880,금호건설,028800,유가증권,True,A,,
02947,한국대아진공,029470,코스닥,True,A,,
02989,현대반도체,029890,유가증권,True,A,,
02996,코엔텍,029960,코스닥,False,C,,
03003,중앙디자인,030030,코스닥,True,C,,
03019,NICE평가정보,030190,코스닥,False,C,,
03027,에스마크,030270,코스닥,True,C,,
03039,쏠라엔텍,030390,코스닥,True,C,,
03042,디패션,030420,코스닥,True,C,,
03061,교보증권,030610,코스닥,False,C,,
03070,한통엠닷컴,030700,코스닥,False,A,,
03071,동아금고,030710,유가증권,True,A,,
03079,비케이탑스,030790,유가증권,True,C,,
03095,보진재,030950,코스닥,True,C,,
03097,주은리스,030970,코스닥,True,A,,
03109,화니백화점,031090,코스닥,True,A,,
03115,국민카드,031150,코스닥,False,B,0_non_distress,국민은행
03139,녹십자셀,031390,코스닥,False,C,,
03144,신세계푸드,031440,코스닥,False,C,,
03180,ST&I,031800,코스닥,True,B,1_notation_diff,에스티앤아이
03192,신민저축은행,031920,코스닥,True,B,5_unresolved,조은저축은행
03195,에듀패스,031950,코스닥,True,C,,
03196,동산진흥,031960,코스닥,True,C,,
03197,엠바이엔,031970,코스닥,True,C,,
03199,대선조선,031990,코스닥,True,C,,
03203,일공공일안경,032030,코스닥,True,B,1_notation_diff,일공공일안경콘택트
03204,C&S자산관리,032040,코스닥,True,B,1_notation_diff,씨앤에스자산관리
03205,후야인포넷,032050,코스닥,True,C,,
03215,으뜸저축은행,032150,코스닥,True,B,5_unresolved,으뜸상호저축은행
03218,이수세라믹,032180,코스닥,True,C,,
03229,알티전자,032290,코스닥,True,B,5_unresolved,케이디지엠텍
03238,핸디소프트,032380,코스닥,True,C,,
03239,KTF,032390,유가증권,True,B,5_unresolved,케이티프리텔
03242,터보테크,032420,코스닥,True,C,,
03256,황금에스티,032560,코스닥,False,C,,
03257,카라반케이디이,032570,코스닥,True,C,,
03259,엔토리노,032590,코스닥,True,C,,
03260,한국디지탈,032600,코스닥,True,B,5_unresolved,애드모바일
03261,에스오케이,032610,코스닥,True,C,,
03264,LG텔레콤,032640,코스닥,False,B,0_non_distress,LG유플러스
03271,LG카드,032710,유가증권,False,B,0_non_distress,신한카드
03278,테라,032780,코스닥,True,A,,
03293,에이스앤파트너스,032930,코스닥,False,C,,
03298,바이온,032980,코스닥,True,C,,
03302,세아메탈,033020,코스닥,True,C,,
03303,지오엠씨,033030,코스닥,True,C,,
03304,세림아이텍,033040,코스닥,True,A,,
03307,삼한콘트롤스,033070,코스닥,True,A,,
03311,코너스톤네트웍스,033110,코스닥,True,C,,
03318,KH 필룩스,033180,유가증권,True,B,1_notation_diff,케이에이치필룩스
03319,폴켐,033190,코스닥,True,C,,
03321,삼화기연,033210,코스닥,True,C,,
03322,남성알미늄,033220,코스닥,True,B,5_unresolved,피엔에스커튼월
03326,쌈지,033260,코스닥,True,C,,
03327,유나이티드,033270,코스닥,False,C,,
03328,어울림엘시스,033280,코스닥,True,C,,
03330,보성인터,033300,코스닥,True,A,,
03333,두림티앤씨,033330,코스닥,True,C,,
03335,대진정밀화학,033350,코스닥,True,A,,
03343,디에스티,033430,코스닥,True,C,,
03351,어필텔레콤,033510,코스닥,True,A,,
03353,세종공업,033530,코스닥,False,B,0_non_distress,SJG세종
03355,룩손에너지,033550,코스닥,True,B,5_unresolved,일레덱스홀딩스
03360,럭슬,033600,코스닥,True,C,,
03363,SK브로드밴드,033630,코스닥,True,B,1_notation_diff,에스케이브로드밴드
03366,우리금융캐피탈,033660,유가증권,False,C,,
03372,블루스톤,033720,코스닥,True,B,1_notation_diff,블루스톤디앤아이
03385,지노시스템,033850,코스닥,True,C,,
03388,블루멈,033880,코스닥,True,B,5_unresolved,룩소네이트
03392,무학,033920,코스닥,False,C,,
03401,트라이써클,034010,코스닥,True,C,,
03412,SBS,034120,코스닥,False,C,,
03416,박현주 1호,034160,코스닥,False,A,,
03417,박현주 2호,034170,코스닥,False,A,,
03418,알바트로스,034180,유가증권,False,A,,
03419,코스파이더,034190,유가증권,True,A,,
03420,박현주3호,034200,유가증권,False,A,,
03423,파라다이스,034230,코스닥,False,C,,
03426,삼성다이나믹,034260,코스닥,False,A,,
03427,삼성 프라임,034270,코스닥,False,A,,
03428,박현주 4호,034280,코스닥,False,A,,
03429,박현주 5호,034290,코스닥,False,A,,
03430,신세계건설,034300,유가증권,False,C,,
03432,에머랄드 1호,034320,코스닥,False,A,,
03433,사파이어전환,034330,코스닥,False,A,,
03434,사파이어성장,034340,코스닥,False,A,,
03435,트윈스챌린지,034350,코스닥,False,A,,
03443,한빛세이프일,034430,코스닥,False,A,,
03444,한빛세이프이,034440,코스닥,False,A,,
03445,이글 1호,034450,코스닥,False,A,,
03446,이글 2호,034460,코스닥,False,A,,
03447,동원장보고1,034470,코스닥,False,A,,
03451,무한투자,034510,코스닥,True,C,,
03456,이글3호,034560,코스닥,False,A,,
03457,이글4호,034570,코스닥,False,A,,
03458,플래티넘1호,034580,유가증권,False,A,,
03460,글로웍스,034600,코스닥,True,C,,
03465,성공파트너1,034650,코스닥,False,A,,
03466,제넥셀,034660,코스닥,True,B,1_notation_diff,제넥셀세인
03475,디씨씨,034750,코스닥,True,B,5_unresolved,현대에이치씨엔동작방송
03476,호크아이즈,034760,코스닥,False,A,,
03477,SEI에셋,034770,유가증권,False,A,,
03482,드림,034820,코스닥,False,A,,
03483,한국토지신탁,034830,코스닥,False,C,,
03484,트윈스비전일,034840,유가증권,False,A,,
03485,플래티넘2호,034850,유가증권,False,A,,
03492,하이프로,034920,코스닥,False,A,,
03496,드림2호,034960,코스닥,False,A,,
03497,올에버,034970,코스닥,True,A,,
03498,이론테크,034980,코스닥,True,A,,
03499,플러스1호,034990,유가증권,False,A,,
03501,소예,035010,코스닥,True,C,,
03503,파이오니어,035030,코스닥,False,A,,
03504,플래티넘3호,035040,유가증권,False,A,,
03505,플래티넘타겟,035050,유가증권,False,A,,
03516,플러스2호,035160,코스닥,False,A,,
03521,티브로드도봉강북방송,035210,코스닥,True,C,,
03525,강원랜드,035250,코스닥,False,C,,
03527,청람디지탈,035270,코스닥,True,C,,
03530,실크로드,035300,코스닥,False,A,,
03531,실크로드2호,035310,코스닥,False,A,,
03532,알바트로스2,035320,코스닥,False,A,,
03533,드림3호,035330,코스닥,False,A,,
03534,엠피챌린지,035340,유가증권,False,A,,
03540,브이에스에스티,035400,코스닥,True,B,5_unresolved,쓰리디넷
03541,플러스3호,035410,코스닥,False,A,,
03542,NHN,035420,코스닥,False,B,0_non_distress,NAVER
03543,드림라인,035430,코스닥,True,C,,
03545,지아이바이오,035450,코스닥,True,C,,
03547,드림4호,035470,코스닥,False,A,,
03548,제이테크놀로지,035480,코스닥,True,B,5_unresolved,글로앤웰
03550,써니트렌드,035500,코스닥,True,C,,
03551,신세계I&C,035510,코스닥,False,C,,
03552,삼성그랑프리,035520,코스닥,False,A,,
03553,프라임성장형,035530,코스닥,False,A,,
03554,드림5호,035540,코스닥,False,A,,
03559,마이다스성일,035590,유가증권,False,A,,
03567,챌린지전환1,035670,코스닥,False,A,,
03568,챌린지성장2,035680,코스닥,False,A,,
03570,드림6호,035700,코스닥,False,A,,
03571,CL,035710,코스닥,True,B,1_notation_diff,씨엘엘씨디
03572,카카오,035720,코스닥,False,C,,
03578,그로웰텔레콤,035780,코스닥,True,C,,
03579,드림7호,035790,코스닥,False,A,,
03582,크린1호,035820,코스닥,False,A,,
03583,메카포럼,035830,코스닥,True,C,,
03586,드림8호,035860,코스닥,False,A,,
03587,호성,035870,코스닥,True,C,,
03588,마이다스자일,035880,코스닥,False,A,,
03591,현대멀티캡,035910,코스닥,True,C,,
03593,에스이아이채,035930,코스닥,False,A,,
03594,에스이아이주,035940,코스닥,False,A,,
03595,케이알,035950,코스닥,True,C,,
03596,바이오시스,035960,코스닥,True,C,,
03597,교보그로쓰,035970,코스닥,False,A,,
03598,교보 본드,035980,코스닥,False,A,,
03602,한아시스템,036020,코스닥,True,C,,
03604,마이다스전일,036040,코스닥,False,A,,
03606,한강기금,036060,유가증권,False,B,0_non_distress,한강구조조정기금
03618,지더블유바이텍,036180,코스닥,True,C,,
03621,태산엘시디,036210,코스닥,True,C,,
03622,인포피아,036220,코스닥,True,B,5_unresolved,오상헬스케어
03626,이매진아시아,036260,코스닥,True,C,,
03627,헤쎄나,036270,코스닥,True,C,,
03628,뉴켐진스템셀,036280,코스닥,True,B,5_unresolved,남산물산
03630,실크자산 1,036300,코스닥,False,A,,
03631,크린2호,036310,코스닥,False,A,,
03633,리젠트자산1,036330,코스닥,False,A,,
03636,3SOFT,036360,코스닥,True,B,5_unresolved,쓰리소프트
03639,대신불펀드일,036390,유가증권,False,A,,
03640,마이다스테크,036400,코스닥,False,A,,
03642,제이콘텐트리,036420,코스닥,False,B,0_non_distress,콘텐트리중앙
03643,다임전환일호,036430,코스닥,False,A,,
03644,다임보험일호,036440,코스닥,False,A,,
03649,SK머티리얼즈,036490,코스닥,False,B,0_non_distress,에스케이머티리얼즈
03650,에스에스컴텍,036500,코스닥,True,C,,
03653,주식회사삼영,036530,코스닥,False,B,0_non_distress,SNT홀딩스
03655,에이스디지텍,036550,코스닥,False,C,,
03657,엔씨소프트,036570,코스닥,False,B,0_non_distress,NC
03659,케이엔티,036590,코스닥,True,C,,
03660,지니웍스,036600,코스닥,True,C,,
03661,지디코프,036610,코스닥,True,C,,
03665,실크자산2,036650,코스닥,False,A,,
03666,플러스프로핏,036660,코스닥,True,C,,
03672,한빛네트,036720,코스닥,True,C,,
03676,KNS홀딩스,036760,코스닥,True,B,1_notation_diff,케이엔에스홀딩스
03678,알바트로스3,036780,코스닥,False,A,,
03679,자강,036790,코스닥,True,C,,
03682,BET,036820,코스닥,True,B,1_notation_diff,비이티
03684,히스토스템,036840,코스닥,True,B,5_unresolved,휴코드홀딩스
03685,나리지*온,036850,코스닥,False,C,,
03687,장인환1호,036870,유가증권,False,A,,
03688,맥시스템,036880,코스닥,True,C,,
03690,택산아이엔씨,036900,코스닥,True,B,5_unresolved,이레아이엔씨
03691,세원텔레콤,036910,코스닥,True,C,,
03692,지앤에스티,036920,코스닥,True,C,,
03695,유리중립일,036950,코스닥,False,A,,
03696,유리피아이일,036960,코스닥,False,A,,
03697,리젠트성장1,036970,코스닥,False,A,,
03701,넷컴스토리지,037010,코스닥,True,C,,
03702,한와이어리스,037020,코스닥,True,C,,
03703,파워넷,037030,코스닥,True,C,,
03704,실크자산3,037040,코스닥,False,A,,
03706,시큐어소프트,037060,코스닥,True,C,,
03711,JS,037110,코스닥,True,B,1_notation_diff,제이에스
03712,한신코퍼,037120,코스닥,True,B,1_notation_diff,한신코퍼레이션
03715,CJ인터넷,037150,코스닥,False,B,0_non_distress,씨제이인터넷
03718,알바트로스 4,037180,코스닥,False,A,,
03719,이글5호,037190,코스닥,False,A,,
03720,다산씨앤아이,037200,코스닥,True,A,,
03722,넥스텔,037220,코스닥,True,C,,
03724,평안물산,037240,코스닥,True,C,,
03725,대흥멀티통신,037250,코스닥,True,B,5_unresolved,대흥멀티미디어통신
03728,시스컴,037280,코스닥,True,A,,
03732,시노펙스그린테크,037320,코스닥,False,C,,
03734,씨엘인터내셔널,037340,코스닥,True,B,5_unresolved,에이치씨코퍼레이션
03736,KTB전환형1,037360,코스닥,False,A,,
03738,에이원마이크로,037380,코스닥,True,C,,
03741,코리아링크,037410,코스닥,True,A,,
03743,리젠트프로1,037430,코스닥,False,A,,
03748,박현주2성장,037480,유가증권,False,A,,
03749,박현주자산1,037490,코스닥,False,A,,
03750,굿라이프5,037500,코스닥,False,B,0_non_distress,미래에셋굿라이프혼합형자녀를위한펀드5-1
03751,굿라이프10-MF,037510,코스닥,False,B,0_non_distress,미래에셋굿라이프혼합형자녀를위한투자회사10-1
03752,유리아이피일,037520,코스닥,False,A,,
03753,유리배분일,037530,코스닥,False,A,,
03754,네스테크,037540,코스닥,True,C,,
03755,클라스타,037550,코스닥,True,C,,
03760,씨모스,037600,코스닥,True,C,,
03762,미래에셋증권,037620,유가증권,True,C,,
03763,에스비엠,037630,코스닥,True,C,,
03764,대경테크노스,037640,코스닥,True,B,5_unresolved,지에스엔텍
03765,성진산업,037650,코스닥,True,C,,
03767,엘리트1호,037670,코스닥,False,A,,
03770,토자이홀딩스,037700,코스닥,True,C,,
03773,3R,037730,코스닥,True,B,5_unresolved,쓰리알
03774,디지텔,037740,코스닥,True,A,,
03775,엔써,037750,코스닥,True,B,1_notation_diff,엔써커뮤니티
03777,박현주3성장,037770,코스닥,False,A,,
03778,박현주4성장,037780,코스닥,False,A,,
03783,글로포스트,037830,코스닥,True,C,,
03802,월드그랜드1,038020,코스닥,False,A,,
03803,박현주5호,038030,코스닥,False,A,,
03805,트래픽ITS,038050,코스닥,True,B,1_notation_diff,트래픽아이티에스
03810,아이엠아이티,038100,코스닥,True,C,,
03812,AD모터스,038120,코스닥,True,B,1_notation_diff,에이디모터스
03816,팍스넷,038160,코스닥,True,C,,
03827,옵티멈전환일,038270,유가증권,False,A,,
03828,벤처코스닥,038280,코스닥,False,A,,
03831,마이다스전이,038310,코스닥,False,A,,
03832,어울림정보,038320,코스닥,True,B,1_notation_diff,어울림정보기술
03834,MIT,038340,코스닥,True,B,5_unresolved,무궁화인포메이션테크놀로지
03837,KTB벤처1,038370,코스닥,False,A,,
03838,KTB자산배분2,038380,코스닥,False,A,,
03840,외환신용카드,038400,유가증권,True,C,,
03841,트라이콤,038410,코스닥,True,C,,
